30.90	 -7.20	 41.20
30.70	 -8.50	 41.50
30.60	 -8.40	 40.60
30.30	 -9.00	 41.70
30.60	 -8.10	 41.10
29.70	 -8.10	 40.20
29.20	 -7.80	 40.20
29.70	 -8.80	 41.20
28.90	 -9.10	 40.00
28.50	 -10.50	 39.90
26.80	 -10.20	 39.10
27.60	 -11.20	 39.60
27.30	 -12.30	 38.20
26.80	 -11.80	 38.20
26.70	 -12.30	 37.90
27.00	 -12.40	 37.60
26.20	 -13.60	 37.00
25.90	 -13.30	 36.30
25.80	 -13.80	 36.10
25.60	 -14.10	 35.40
25.80	 -14.80	 35.50
25.80	 -15.60	 35.20
24.40	 -16.50	 34.60
24.70	 -16.50	 33.40
24.60	 -16.50	 33.40
24.30	 -17.10	 33.40
23.80	 -18.40	 32.50
23.40	 -18.30	 33.00
23.50	 -17.70	 32.70
23.50	 -18.30	 33.40
23.80	 -17.50	 32.80
23.10	 -18.40	 33.00
24.60	 -18.00	 32.70
23.80	 -18.40	 32.70
23.50	 -18.30	 32.80
25.00	 -18.10	 33.30
24.00	 -17.80	 33.10
25.90	 -18.90	 33.40
24.30	 -18.10	 33.00
25.80	 -18.00	 33.70
23.70	 -17.70	 32.10
24.90	 -18.10	 33.30
25.00	 -17.20	 34.20
24.90	 -17.50	 33.40
25.50	 -18.00	 34.90
25.00	 -17.50	 32.80
25.90	 -18.30	 34.20
25.20	 -18.00	 33.70
25.20	 -17.80	 34.00
25.20	 -17.70	 34.50
26.40	 -17.40	 34.30
25.60	 -16.50	 35.20
25.50	 -15.60	 35.10
27.00	 -15.70	 35.80
26.20	 -16.00	 36.00
26.70	 -15.60	 36.60
26.40	 -15.40	 36.30
28.20	 -15.10	 36.70
27.70	 -15.70	 36.10
27.30	 -14.80	 37.30
28.20	 -14.70	 37.60
27.70	 -14.20	 37.00
28.20	 -14.10	 36.90
28.30	 -14.10	 37.60
29.10	 -14.10	 38.40
28.60	 -13.00	 37.20
29.80	 -13.90	 38.40
29.20	 -12.30	 38.80
29.20	 -12.70	 38.80
29.50	 -12.70	 38.10
29.20	 -12.90	 37.50
29.40	 -13.00	 38.70
30.60	 -13.20	 39.00
30.10	 -12.10	 38.40
31.50	 -12.90	 39.30
31.30	 -12.90	 39.90
30.70	 -12.10	 39.70
32.40	 -13.30	 39.40
32.80	 -12.10	 40.20
33.70	 -12.10	 39.00
33.90	 -12.30	 39.30
33.60	 -11.50	 39.70
35.20	 -13.30	 40.20
34.20	 -12.70	 40.20
34.20	 -11.80	 39.30
34.30	 -12.30	 40.30
35.20	 -11.70	 40.20
35.10	 -11.70	 40.20
35.50	 -12.00	 40.00
34.00	 -11.80	 40.00
34.30	 -11.10	 40.00
34.80	 -12.00	 40.60
36.00	 -12.10	 40.80
35.50	 -11.70	 39.60
34.90	 -12.60	 40.60
34.50	 -12.30	 40.50
35.50	 -12.10	 39.90
36.00	 -11.10	 40.80
35.50	 -11.20	 40.50
35.70	 -11.70	 40.00
35.70	 -11.10	 41.10
36.40	 -11.70	 40.90
35.70	 -10.80	 41.50
35.80	 -10.20	 40.50
35.20	 -11.10	 41.20
35.50	 -10.60	 40.90
35.10	 -10.00	 40.60
34.90	 -10.00	 41.40
34.80	 -10.50	 40.80
34.80	 -10.50	 41.20
34.00	 -9.70	 40.60
32.40	 -9.90	 41.20
32.70	 -8.50	 40.30
31.90	 -8.20	 40.80
30.70	 -9.10	 40.80
30.90	 -8.80	 41.10
29.10	 -9.10	 39.90
29.10	 -9.90	 40.00
28.90	 -10.20	 39.40
27.60	 -10.80	 38.70
26.50	 -12.00	 39.30
27.10	 -11.20	 38.20
26.50	 -12.40	 38.10
25.50	 -12.60	 37.80
25.50	 -11.50	 37.50
24.60	 -12.30	 37.60
24.00	 -12.30	 38.10
22.90	 -12.00	 36.90
23.50	 -12.00	 37.20
22.30	 -12.30	 37.20
22.20	 -12.40	 37.00
21.10	 -11.80	 35.70
21.40	 -12.10	 36.00
21.10	 -12.00	 35.40
20.20	 -12.30	 35.50
20.20	 -12.40	 35.80
19.60	 -12.10	 36.30
19.50	 -12.40	 36.30
18.60	 -10.60	 36.10
18.00	 -10.90	 36.00
19.00	 -10.20	 36.10
17.80	 -9.40	 36.40
17.80	 -8.50	 36.30
17.70	 -7.30	 37.20
17.80	 -7.20	 36.90
16.90	 -6.30	 37.20
16.80	 -6.70	 36.00
16.00	 -6.60	 36.70
16.20	 -6.30	 36.90
15.70	 -4.50	 36.60
15.70	 -4.60	 36.60
13.50	 -4.50	 36.30
14.10	 -4.30	 36.40
14.40	 -4.30	 36.70
14.20	 -4.30	 35.80
13.20	 -4.60	 35.40
12.30	 -5.10	 35.10
11.80	 -5.40	 34.00
12.00	 -4.80	 33.70
11.10	 -5.70	 33.60
11.40	 -5.50	 33.30
10.00	 -4.80	 32.50
9.60	 -6.30	 31.60
9.60	 -5.80	 31.30
7.50	 -5.70	 30.30
8.40	 -6.40	 30.10
7.90	 -6.10	 30.00
7.00	 -6.00	 29.80
7.20	 -6.30	 29.40
6.60	 -7.00	 28.80
6.60	 -7.90	 28.00
5.70	 -6.90	 27.30
4.50	 -7.60	 27.30
4.60	 -7.00	 27.30
5.20	 -7.90	 26.10
4.90	 -8.10	 25.60
3.90	 -8.70	 24.90
3.40	 -9.90	 24.40
4.30	 -9.70	 23.80
4.20	 -9.90	 22.80
4.30	 -10.20	 22.80
3.00	 -9.70	 22.90
3.30	 -10.00	 22.30
3.60	 -10.60	 22.50
3.30	 -11.20	 21.60
2.50	 -11.10	 20.50
1.80	 -11.70	 19.80
2.40	 -11.80	 19.80
1.50	 -12.00	 17.20
1.00	 -12.70	 16.90
1.60	 -13.00	 16.00
0.70	 -13.20	 14.40
0.70	 -13.60	 13.80
0.40	 -14.50	 12.60
1.00	 -14.70	 11.40
-0.10	 -15.40	 10.60
-0.40	 -15.30	 9.30
0.70	 -15.00	 9.10
0.10	 -15.30	 9.00
0.00	 -15.40	 8.40
-0.40	 -16.20	 8.10
-0.90	 -15.10	 7.30
-0.70	 -14.80	 6.10
-1.00	 -15.40	 6.10
-1.80	 -15.60	 6.40
-0.70	 -15.60	 5.20
-0.60	 -16.30	 4.80
-1.50	 -15.40	 4.20
-1.90	 -14.70	 3.90
-2.70	 -15.90	 3.30
-1.80	 -15.00	 2.80
-2.40	 -16.20	 3.00
-1.60	 -15.90	 2.10
-1.90	 -15.70	 1.80
-2.40	 -16.90	 1.30
-2.40	 -16.80	 0.30
-2.10	 -16.60	 0.30
-1.90	 -17.20	 -0.70
-2.40	 -17.50	 -0.90
-2.50	 -17.50	 -1.00
-2.20	 -17.20	 -2.40
-2.70	 -18.60	 -2.40
-3.30	 -19.30	 -4.60
-1.80	 -18.70	 -4.50
-1.90	 -19.00	 -7.90
-1.50	 -19.80	 -9.00
-1.00	 -20.10	 -11.10
-1.50	 -20.50	 -12.10
-1.30	 -20.20	 -12.90
0.30	 -20.20	 -13.20
-0.10	 -21.10	 -14.20
0.40	 -21.30	 -15.60
0.60	 -21.70	 -15.90
0.70	 -21.60	 -16.80
2.10	 -21.90	 -17.40
2.80	 -22.50	 -19.50
3.40	 -21.30	 -19.50
2.70	 -23.50	 -21.00
4.80	 -21.70	 -22.80
4.30	 -22.60	 -23.10
5.40	 -22.50	 -24.10
6.00	 -22.20	 -25.30
4.90	 -21.60	 -25.50
5.50	 -21.90	 -26.70
6.10	 -22.30	 -26.70
7.00	 -21.90	 -27.60
7.30	 -21.70	 -28.00
7.30	 -21.40	 -28.50
7.30	 -21.40	 -29.10
8.10	 -21.90	 -29.80
7.90	 -21.30	 -30.10
9.30	 -21.90	 -29.80
9.00	 -22.00	 -30.30
10.30	 -21.70	 -30.30
11.50	 -23.40	 -30.90
11.50	 -23.70	 -30.90
11.80	 -23.80	 -32.10
12.30	 -23.20	 -32.10
12.90	 -24.10	 -33.30
13.20	 -23.50	 -32.80
14.40	 -23.50	 -33.60
16.20	 -22.60	 -33.70
16.60	 -23.40	 -35.20
17.80	 -22.50	 -36.40
18.10	 -21.40	 -36.40
18.90	 -22.30	 -36.60
20.10	 -22.30	 -37.00
20.50	 -23.10	 -36.30
21.60	 -22.80	 -35.70
21.30	 -24.10	 -36.40
22.60	 -24.10	 -35.80
23.80	 -24.60	 -35.50
24.70	 -24.90	 -36.60
25.20	 -24.90	 -36.40
26.80	 -24.40	 -37.80
26.80	 -22.80	 -38.20
28.30	 -22.90	 -39.30
29.10	 -21.90	 -40.00
30.40	 -21.10	 -40.60
31.20	 -20.50	 -40.50
32.10	 -20.10	 -40.60
31.60	 -19.80	 -40.50
32.50	 -19.90	 -39.90
33.10	 -20.80	 -40.90
33.40	 -21.10	 -40.00
34.00	 -20.50	 -40.80
36.00	 -19.50	 -41.10
36.60	 -20.70	 -40.30
37.20	 -20.20	 -41.20
37.60	 -20.10	 -40.30
39.00	 -19.30	 -40.50
39.60	 -19.50	 -40.90
39.70	 -19.00	 -40.30
41.10	 -18.60	 -40.30
40.80	 -17.20	 -41.40
42.00	 -16.90	 -41.10
42.10	 -17.80	 -40.60
42.90	 -16.90	 -42.10
44.20	 -15.40	 -42.10
44.10	 -16.50	 -40.90
46.00	 -14.20	 -41.20
45.90	 -14.10	 -41.10
48.70	 -14.10	 -41.10
48.70	 -13.80	 -40.50
49.30	 -13.30	 -40.00
51.30	 -12.70	 -40.60
52.30	 -13.00	 -39.60
52.90	 -11.80	 -38.80
54.60	 -11.20	 -39.00
55.50	 -11.20	 -39.00
55.50	 -11.70	 -38.70
57.10	 -11.50	 -37.90
57.60	 -10.20	 -37.60
58.60	 -9.40	 -37.90
60.70	 -9.30	 -37.80
61.60	 -8.80	 -36.70
61.90	 -8.40	 -35.80
62.50	 -8.20	 -36.10
63.00	 -7.00	 -35.80
64.30	 -7.50	 -35.20
63.70	 -6.70	 -34.80
64.30	 -6.40	 -34.60
65.10	 -6.30	 -33.10
65.50	 -6.40	 -32.80
66.30	 -6.70	 -32.40
66.30	 -6.10	 -32.20
67.00	 -6.60	 -33.10
67.00	 -6.90	 -32.40
67.30	 -6.10	 -32.10
67.30	 -5.70	 -31.60
68.50	 -6.40	 -31.90
67.50	 -5.40	 -31.50
68.80	 -5.40	 -31.30
69.30	 -5.50	 -31.50
69.90	 -5.40	 -31.30
69.90	 -4.60	 -30.10
69.90	 -3.70	 -29.50
71.20	 -3.60	 -30.00
71.50	 -2.80	 -28.80
72.00	 -2.70	 -27.70
73.50	 -3.00	 -27.30
73.50	 -1.60	 -27.40
74.20	 -1.50	 -26.20
74.50	 -0.60	 -24.30
75.30	 0.10	 -23.10
75.60	 1.60	 -23.20
76.90	 0.90	 -22.20
76.90	 2.70	 -21.00
78.70	 2.20	 -20.10
77.40	 2.20	 -18.70
78.60	 3.60	 -17.70
78.40	 3.30	 -17.40
78.90	 3.30	 -16.80
79.20	 3.60	 -16.20
79.50	 3.10	 -16.00
79.50	 3.70	 -15.30
79.80	 3.60	 -14.80
80.20	 4.20	 -14.40
80.80	 4.00	 -13.80
79.80	 4.20	 -13.80
79.90	 4.20	 -13.50
80.80	 5.20	 -12.60
81.10	 4.90	 -12.40
81.90	 5.20	 -11.10
81.70	 4.90	 -11.40
81.30	 5.70	 -10.60
82.30	 6.10	 -9.30
81.70	 5.70	 -8.50
82.00	 6.00	 -8.20
81.40	 6.40	 -7.20
82.80	 5.80	 -6.10
83.10	 6.30	 -5.40
82.90	 6.00	 -4.30
82.50	 6.70	 -4.00
82.90	 6.60	 -2.40
83.10	 6.70	 -2.50
83.70	 6.30	 -1.60
83.20	 7.50	 -0.30
83.80	 7.30	 0.00
83.80	 6.60	 1.50
84.10	 7.80	 1.30
83.20	 6.60	 2.40
83.70	 7.60	 2.70
83.80	 7.90	 3.70
82.80	 7.20	 3.00
83.10	 7.30	 3.60
83.70	 8.50	 4.50
84.00	 7.80	 4.60
82.90	 6.90	 4.30
82.80	 7.60	 5.40
82.80	 6.70	 4.90
84.10	 6.60	 6.70
83.50	 7.20	 5.40
84.00	 6.90	 5.80
84.10	 7.80	 6.70
83.10	 6.70	 6.40
84.10	 6.30	 7.30
82.90	 5.50	 6.90
83.80	 6.00	 6.60
83.20	 5.50	 7.20
84.30	 6.00	 8.10
83.20	 4.90	 7.20
83.80	 4.60	 6.00
83.70	 5.40	 5.40
84.00	 4.20	 4.30
84.10	 3.10	 3.60
83.70	 2.50	 2.50
83.80	 1.60	 1.50
84.30	 0.60	 1.30
84.10	 1.20	 0.70
83.40	 -0.10	 -0.90
84.10	 -1.20	 -1.50
83.10	 -2.20	 -0.90
82.30	 -3.10	 -2.70
82.80	 -4.60	 -2.40
83.20	 -5.50	 -2.40
83.20	 -6.90	 -1.90
82.90	 -7.90	 -2.20
82.00	 -10.30	 -1.90
82.20	 -11.20	 -1.20
82.20	 -11.10	 -1.00
81.90	 -12.10	 0.30
81.40	 -12.40	 0.30
80.50	 -14.10	 1.00
80.40	 -14.40	 1.90
80.40	 -15.30	 3.00
81.00	 -15.90	 3.30
80.20	 -15.70	 5.10
81.60	 -16.30	 6.10
79.60	 -15.90	 6.90
80.40	 -16.90	 7.90
79.60	 -16.90	 8.20
79.90	 -17.20	 8.80
79.90	 -17.40	 9.90
79.60	 -17.70	 9.40
78.70	 -16.80	 9.70
79.90	 -16.60	 10.60
79.20	 -16.50	 11.10
79.60	 -16.60	 11.80
79.80	 -15.90	 11.50
80.10	 -15.90	 12.30
79.30	 -16.20	 12.60
79.80	 -16.60	 13.20
79.60	 -16.30	 14.50
80.10	 -16.00	 14.10
79.60	 -15.00	 13.60
79.60	 -16.00	 14.80
80.20	 -14.40	 15.30
80.20	 -14.20	 15.70
81.00	 -14.20	 15.70
80.70	 -14.10	 16.00
80.50	 -13.30	 15.70
81.40	 -13.80	 16.30
80.50	 -13.20	 15.60
81.40	 -12.60	 16.00
80.50	 -12.00	 16.30
80.50	 -10.80	 16.00
81.70	 -11.10	 16.30
81.40	 -9.70	 16.30
81.00	 -9.60	 15.90
81.90	 -9.70	 16.50
81.70	 -8.70	 16.90
82.20	 -7.80	 16.30
82.30	 -6.90	 16.80
82.60	 -7.60	 16.20
81.90	 -7.20	 16.80
82.20	 -6.30	 16.00
81.90	 -6.30	 15.90
82.60	 -6.30	 16.30
82.00	 -5.40	 15.40
81.90	 -6.30	 16.00
82.60	 -6.70	 16.50
83.10	 -5.70	 16.60
83.40	 -4.60	 17.10
81.70	 -4.60	 16.80
81.90	 -3.90	 16.60
83.40	 -2.70	 17.10
82.90	 -3.40	 17.20
82.60	 -1.90	 15.60
82.50	 -1.20	 16.80
83.70	 -2.10	 16.30
82.60	 -0.70	 15.90
82.20	 -0.70	 16.60
83.10	 -0.10	 16.60
83.10	 0.70	 16.80
83.40	 0.40	 16.80
83.40	 1.80	 17.20
83.70	 1.60	 17.10
83.20	 2.20	 17.50
83.70	 2.40	 16.90
82.60	 3.30	 17.80
83.40	 3.30	 17.70
82.80	 3.90	 18.10
82.90	 4.00	 17.80
84.00	 5.20	 16.90
83.40	 5.40	 17.50
84.40	 5.10	 17.40
83.20	 5.20	 18.30
83.20	 6.70	 17.50
82.80	 6.30	 18.40
83.20	 7.20	 17.80
83.20	 6.70	 17.40
83.20	 8.40	 17.80
84.10	 8.80	 17.20
83.50	 8.80	 18.30
83.50	 8.40	 16.90
83.40	 8.80	 16.80
83.70	 8.40	 16.20
84.00	 9.30	 17.20
84.00	 9.10	 16.90
82.80	 9.00	 17.40
83.70	 8.40	 16.90
83.20	 10.50	 17.40
82.90	 10.20	 16.60
82.90	 11.10	 16.80
82.60	 11.20	 16.00
82.80	 11.50	 16.50
83.50	 13.60	 15.70
83.10	 12.70	 15.70
82.60	 13.80	 15.90
83.50	 14.40	 15.30
81.60	 14.80	 14.80
82.00	 15.60	 14.10
82.00	 16.60	 13.80
82.00	 16.80	 14.20
82.60	 18.00	 14.40
82.90	 17.20	 13.50
82.80	 17.20	 13.50
81.60	 17.40	 13.00
82.00	 18.10	 13.30
81.30	 18.30	 12.90
81.60	 19.20	 13.80
81.90	 18.30	 13.90
81.40	 18.90	 15.00
80.80	 19.50	 15.30
81.00	 18.60	 13.50
81.10	 18.90	 14.70
81.30	 19.80	 15.00
81.00	 19.80	 15.70
80.50	 19.80	 14.70
79.60	 20.80	 14.70
79.60	 22.20	 14.70
79.30	 23.20	 14.50
79.60	 23.40	 14.80
79.00	 23.80	 14.70
78.70	 24.30	 13.80
78.70	 24.10	 15.30
77.50	 25.80	 15.00
77.20	 25.80	 14.20
77.70	 26.10	 13.60
77.10	 27.40	 13.80
76.80	 27.60	 13.80
75.10	 28.90	 13.00
75.30	 29.40	 13.60
75.40	 29.50	 12.60
73.80	 30.70	 13.00
73.60	 32.10	 12.70
72.40	 32.10	 11.70
71.50	 33.40	 12.60
71.70	 34.00	 11.70
70.20	 34.80	 12.70
69.00	 36.60	 12.70
68.10	 37.90	 12.60
66.70	 37.90	 13.20
65.70	 39.70	 13.30
64.90	 40.00	 14.10
63.40	 40.50	 14.10
63.60	 40.90	 14.50
63.00	 42.10	 14.70
61.30	 41.70	 13.90
59.70	 42.90	 13.00
59.10	 42.30	 14.10
58.00	 43.20	 14.80
57.40	 41.70	 16.00
57.70	 42.40	 17.80
55.90	 43.00	 19.50
55.80	 42.40	 19.50
54.40	 42.90	 19.20
55.50	 43.50	 19.50
54.00	 42.40	 20.10
54.60	 42.60	 19.60
52.90	 42.60	 19.20
52.00	 42.90	 20.10
52.50	 42.70	 21.10
50.80	 43.60	 20.40
50.80	 43.00	 21.30
49.20	 44.70	 20.80
49.60	 43.20	 20.20
49.60	 43.30	 21.10
49.60	 44.20	 20.80
50.20	 43.90	 21.40
49.50	 43.60	 20.20
50.10	 43.50	 19.80
50.80	 43.30	 20.10
49.00	 43.80	 19.00
49.20	 43.50	 18.30
50.70	 44.40	 18.40
51.10	 44.20	 17.10
51.40	 44.20	 14.50
52.90	 43.90	 13.80
52.20	 45.00	 12.40
52.50	 45.00	 10.80
51.40	 45.00	 11.20
51.00	 45.70	 11.70
50.20	 45.10	 11.80
49.60	 45.70	 12.30
50.40	 44.70	 12.00
49.80	 45.70	 11.50
49.60	 46.00	 10.30
50.70	 46.20	 9.10
50.10	 45.60	 7.50
51.40	 46.20	 5.50
50.80	 45.90	 5.40
51.30	 46.80	 4.30
50.40	 46.30	 4.60
50.80	 46.60	 3.40
50.10	 45.10	 3.30
51.40	 45.30	 1.30
51.00	 45.40	 -0.70
51.10	 45.60	 -0.60
51.30	 45.30	 -3.40
51.40	 44.70	 -4.00
50.50	 45.00	 -4.80
51.10	 44.40	 -5.20
52.30	 43.90	 -5.70
51.40	 44.40	 -6.00
50.80	 43.60	 -6.60
51.60	 43.60	 -6.10
52.00	 43.60	 -7.50
52.20	 43.30	 -9.60
52.30	 42.60	 -10.90
53.80	 42.30	 -11.80
53.50	 40.50	 -13.20
54.10	 40.50	 -14.50
54.40	 38.40	 -16.50
55.80	 39.00	 -17.40
55.00	 35.80	 -19.50
55.80	 36.00	 -20.10
57.40	 34.60	 -21.00
57.10	 34.30	 -21.60
56.80	 34.20	 -21.70
57.40	 33.00	 -21.70
57.70	 32.40	 -22.50
59.40	 32.20	 -22.50
59.20	 32.10	 -23.40
59.50	 30.90	 -23.80
59.70	 30.60	 -24.00
59.50	 29.10	 -25.30
60.00	 28.50	 -25.20
61.60	 27.90	 -25.90
61.20	 26.40	 -25.90
62.50	 25.90	 -26.70
63.60	 23.20	 -27.10
64.00	 22.60	 -28.20
63.90	 20.80	 -28.30
65.20	 20.70	 -27.70
66.30	 20.40	 -28.50
66.10	 18.90	 -27.30
66.70	 18.70	 -26.40
67.80	 17.40	 -26.10
69.30	 16.80	 -27.00
69.30	 15.90	 -27.00
70.50	 14.80	 -27.00
69.40	 14.80	 -27.10
70.30	 12.10	 -27.60
71.50	 10.80	 -27.30
71.10	 9.10	 -27.00
71.40	 7.60	 -26.70
72.00	 7.20	 -27.10
72.90	 5.70	 -26.40
73.90	 5.10	 -25.90
74.50	 5.20	 -25.30
75.90	 3.00	 -23.70
75.90	 1.20	 -22.30
77.50	 1.00	 -21.10
79.30	 -0.90	 -19.60
80.20	 -1.60	 -17.50
80.40	 -2.50	 -16.90
81.10	 -4.00	 -15.30
81.00	 -4.90	 -13.90
82.30	 -5.40	 -12.00
81.40	 -6.70	 -11.50
82.50	 -8.20	 -10.60
82.20	 -9.60	 -10.00
82.90	 -8.80	 -10.30
82.20	 -7.50	 -10.30
83.20	 -7.60	 -10.30
82.50	 -7.60	 -10.90
82.80	 -8.10	 -10.00
83.40	 -7.30	 -9.40
83.20	 -7.50	 -9.10
84.30	 -8.50	 -7.80
83.80	 -9.40	 -6.40
83.80	 -10.00	 -4.20
83.20	 -10.60	 -2.70
84.30	 -11.70	 -2.40
84.30	 -12.40	 0.10
82.80	 -13.80	 1.80
83.20	 -13.50	 3.00
83.50	 -13.90	 3.70
83.50	 -13.30	 5.80
83.10	 -13.80	 6.40
84.10	 -13.00	 7.50
83.70	 -13.00	 8.20
82.80	 -13.50	 9.40
82.80	 -13.30	 10.30
83.80	 -12.70	 11.10
82.90	 -13.60	 12.40
83.10	 -13.30	 13.90
82.80	 -12.60	 13.30
81.90	 -13.50	 14.50
81.60	 -12.70	 15.10
82.30	 -12.60	 15.60
81.60	 -13.50	 16.20
81.60	 -11.70	 15.70
81.70	 -10.90	 16.90
81.90	 -10.20	 19.20
81.30	 -9.10	 19.00
81.10	 -8.40	 19.50
81.60	 -7.20	 20.50
81.70	 -6.30	 21.30
81.40	 -5.20	 22.20
81.00	 -4.60	 21.70
81.10	 -2.40	 21.40
81.60	 -1.90	 21.30
81.60	 0.10	 21.60
82.60	 0.70	 21.30
82.50	 3.00	 21.90
82.20	 3.10	 22.20
81.40	 4.50	 21.90
81.00	 5.70	 21.60
81.30	 6.40	 21.60
80.40	 7.90	 22.00
80.40	 8.40	 22.90
80.20	 10.50	 23.40
80.10	 11.20	 22.60
78.70	 12.30	 24.30
79.90	 13.50	 23.80
78.90	 13.60	 24.10
78.90	 14.20	 25.30
77.80	 15.60	 24.10
77.20	 16.60	 24.60
76.90	 17.10	 24.30
77.40	 16.90	 25.00
75.90	 17.20	 25.50
76.50	 18.40	 25.00
76.20	 17.40	 25.20
76.30	 17.50	 25.80
76.20	 17.80	 25.50
76.80	 16.30	 26.20
76.50	 15.70	 26.80
75.90	 15.40	 27.70
76.50	 14.40	 27.00
77.10	 13.20	 27.60
77.40	 13.00	 27.60
77.10	 12.40	 27.70
77.40	 10.20	 28.60
77.20	 8.70	 27.70
77.50	 7.50	 28.20
78.10	 6.30	 27.70
78.30	 4.90	 27.40
78.40	 3.30	 26.50
79.00	 2.50	 26.50
78.40	 -0.90	 26.40
79.00	 -1.90	 26.70
78.60	 -3.90	 25.50
78.60	 -4.60	 25.80
77.40	 -7.20	 24.70
77.70	 -9.00	 24.00
77.20	 -11.20	 24.10
76.90	 -12.70	 22.90
77.10	 -13.80	 23.20
76.50	 -16.20	 21.40
74.80	 -17.10	 20.50
75.40	 -18.90	 19.90
74.80	 -21.60	 18.60
74.80	 -21.70	 16.60
73.60	 -23.10	 15.60
72.90	 -23.80	 13.80
72.40	 -25.00	 13.20
71.40	 -26.20	 11.80
71.70	 -27.60	 10.20
70.50	 -28.50	 8.50
69.40	 -30.10	 7.90
68.50	 -30.10	 6.40
68.10	 -31.80	 4.80
66.30	 -31.80	 4.60
64.90	 -31.90	 3.40
63.60	 -33.40	 1.60
62.40	 -34.50	 0.00
60.40	 -35.10	 -1.30
60.00	 -34.90	 -2.80
58.30	 -35.50	 -4.80
56.40	 -35.80	 -6.00
56.10	 -35.70	 -7.00
54.00	 -36.00	 -8.70
52.80	 -36.40	 -9.10
51.90	 -36.30	 -10.80
49.60	 -35.10	 -12.10
48.60	 -35.40	 -13.00
46.80	 -34.90	 -14.20
45.60	 -34.60	 -14.10
45.40	 -35.50	 -14.80
44.10	 -34.80	 -14.40
43.00	 -34.30	 -15.90
43.00	 -35.10	 -17.50
42.10	 -33.70	 -18.70
41.70	 -33.00	 -19.90
40.50	 -32.10	 -20.20
39.40	 -32.40	 -21.30
38.40	 -31.80	 -21.40
38.20	 -31.20	 -21.60
37.50	 -31.00	 -22.90
37.00	 -30.70	 -23.10
36.10	 -31.20	 -22.60
35.50	 -29.20	 -23.20
35.50	 -29.10	 -23.40
35.50	 -28.60	 -24.90
34.90	 -27.90	 -25.90
33.90	 -27.30	 -27.60
33.40	 -25.60	 -28.50
32.10	 -24.30	 -28.20
32.40	 -23.80	 -29.10
32.50	 -22.50	 -30.10
30.60	 -21.60	 -31.30
31.60	 -20.40	 -31.90
30.60	 -19.50	 -31.50
30.60	 -19.60	 -32.50
30.10	 -18.30	 -32.10
29.20	 -18.10	 -33.40
29.10	 -16.30	 -33.60
28.30	 -15.70	 -34.60
28.90	 -14.80	 -34.80
29.20	 -13.20	 -35.40
27.90	 -12.00	 -35.40
28.60	 -10.90	 -36.60
28.90	 -9.90	 -36.30
28.20	 -8.40	 -36.90
27.40	 -6.30	 -37.20
28.60	 -4.90	 -37.50
27.60	 -4.50	 -37.30
27.90	 -3.10	 -37.60
27.40	 -2.20	 -38.10
28.50	 0.10	 -37.60
28.00	 1.30	 -38.40
27.70	 2.70	 -38.50
28.30	 4.60	 -37.80
28.60	 5.50	 -37.50
27.30	 7.50	 -37.60
27.70	 9.00	 -37.80
28.50	 11.40	 -38.40
28.50	 12.30	 -37.60
29.40	 13.90	 -37.00
28.30	 13.30	 -36.70
29.40	 15.90	 -37.50
30.10	 16.20	 -36.90
29.10	 18.30	 -35.40
29.80	 19.20	 -34.80
30.10	 21.10	 -35.10
30.60	 22.50	 -34.20
31.50	 23.70	 -33.60
31.50	 25.00	 -31.20
31.00	 26.70	 -31.80
31.50	 27.60	 -30.70
30.70	 30.30	 -27.90
31.80	 31.80	 -27.60
32.20	 32.80	 -27.00
32.50	 35.40	 -24.40
32.50	 36.90	 -22.80
34.60	 38.50	 -19.90
34.90	 39.90	 -18.60
34.00	 39.90	 -17.40
35.20	 41.50	 -14.80
35.20	 42.90	 -13.30
35.50	 42.90	 -12.00
35.70	 43.90	 -9.60
36.30	 43.90	 -8.20
36.30	 44.40	 -8.20
35.80	 44.20	 -8.10
35.50	 44.40	 -7.60
36.60	 44.40	 -7.50
36.70	 44.50	 -7.50
37.50	 44.80	 -6.30
37.30	 45.30	 -5.70
37.90	 45.10	 -5.50
37.20	 44.70	 -3.30
38.10	 45.60	 -2.50
38.40	 46.00	 0.10
38.50	 46.30	 2.40
38.50	 46.30	 3.40
38.50	 45.30	 5.20
39.40	 46.90	 6.10
38.70	 45.70	 7.80
38.70	 45.90	 9.60
39.00	 46.30	 10.20
39.00	 46.20	 11.80
39.70	 44.80	 13.30
39.00	 45.10	 15.00
38.80	 44.70	 15.70
38.50	 44.70	 17.50
38.40	 44.20	 17.80
39.10	 44.20	 18.30
39.70	 44.50	 18.70
39.90	 43.60	 19.60
40.50	 43.50	 19.80
39.90	 43.20	 21.00
40.30	 43.50	 22.20
40.00	 42.60	 22.00
40.30	 42.10	 22.50
41.10	 42.30	 23.80
41.50	 41.80	 23.50
41.40	 41.10	 23.80
42.00	 41.40	 24.40
42.70	 41.20	 25.00
43.00	 39.90	 25.60
43.60	 39.90	 26.20
44.80	 40.00	 26.70
43.60	 38.40	 26.70
45.00	 39.40	 27.00
45.70	 39.30	 27.40
45.60	 38.80	 27.30
47.20	 39.10	 27.60
47.70	 38.40	 26.50
48.60	 38.20	 28.30
48.40	 38.10	 27.40
49.90	 38.70	 27.10
50.50	 38.50	 26.50
49.50	 38.20	 26.40
51.00	 38.80	 24.00
51.00	 39.70	 23.40
51.30	 40.30	 22.50
51.10	 39.00	 22.60
51.70	 39.70	 23.20
